,노선명
1853,중앙선
1854,중앙선
1855,경인선
1856,경인선
1857,경인선
1858,경인선
1859,경인선
1860,경인선
1861,영동선
1862,남해선(순천부산)
1863,경인선
1864,경인선
1865,경인선
1866,경인선
1867,경인선
1868,경인선
1869,경인선
1870,경인선
1871,경인선
1872,서울외곽순환선
1873,경인선
1874,논산천안선
1875,경인선
1876,경인선
1877,경인선
1878,경인선
1879,경인선
1880,경인선
1881,경인선
1882,경인선
1883,경인선
1884,경인선
1885,경인선
1886,경인선
1887,경인선
1888,경인선
1889,영동선
1890,경인선
1891,경인선
1892,영동선
1893,무안광주선
1894,무안광주선
1895,영동선
1896,서울외곽순환선
1897,서울외곽순환선
1898,서울외곽순환선
1899,영동선
1900,서울외곽순환선
1901,영동선
1902,서울외곽순환선
1903,논산천안선
1904,서울외곽순환선
1905,경인선
1906,경인선
1907,서울외곽순환선
1908,서울외곽순환선
1909,서울외곽순환선
1910,서울외곽순환선
1911,서울외곽순환선
1912,서울외곽순환선
1913,서울외곽순환선
1914,서울외곽순환선
1915,서울외곽순환선
1916,영동선
1917,영동선
1918,영동선
1919,서울외곽순환선
1920,서울외곽순환선
1921,서울외곽순환선
1922,서울외곽순환선
1923,영동선
1924,영동선
1925,영동선
1926,영동선
1927,영동선
1928,서울외곽순환선
1929,영동선
1930,영동선
1931,서울외곽순환선
1932,서울외곽순환선
1933,서울외곽순환선
1934,경부선
1935,남해선(순천부산)
1936,서울외곽순환선
1937,서울외곽순환선
1938,서울외곽순환선
1939,서울외곽순환선
1940,서울외곽순환선
1941,서울외곽순환선
1942,서울외곽순환선
1943,청주상주선
1944,서울외곽순환선
1945,서울외곽순환선
1946,서울외곽순환선
1947,서울외곽순환선
1948,서울외곽순환선
1949,논산천안선
1950,서울외곽순환선
1951,서울외곽순환선
1952,서울외곽순환선
1953,서해안선
1954,서해안선
1955,영동선
1956,경부선
1957,서해안선
1958,서울외곽순환선
1959,서해안선
1960,논산천안선
1961,서해안선
1962,서울외곽순환선
1963,서울외곽순환선
1964,서울외곽순환선
1965,논산천안선
1966,서울외곽순환선
1967,서울외곽순환선
1968,서울외곽순환선
1969,서울외곽순환선
1970,서울외곽순환선
1971,경부선
1972,서해안선
1973,영동선
1974,서해안선
1975,서해안선
1976,서해안선
1977,논산천안선
1978,서해안선
1979,서해안선
1980,서해안선
1981,서해안선
1982,서해안선
1983,서해안선
1984,서울외곽순환선
1985,서울외곽순환선
1986,서울외곽순환선
1987,서울외곽순환선
1988,서울외곽순환선
1989,논산천안선
1990,논산천안선
1991,논산천안선
1992,서해안선
1993,서해안선
1994,중앙선
1995,중앙선
1996,중앙선
1997,서해안선
1998,경인선
1999,경인선
2000,경인선
2001,경인선
2002,경인선
2003,경인선
2004,경인선
2005,경인선
2006,서해안선
2007,경인선
2008,경인선
2009,경인선
2010,경인선
2011,경인선
2012,경인선
2013,경인선
2014,경인선
2015,서울외곽순환선
2016,서울외곽순환선
2017,서해안선
2018,서울외곽순환선
2019,서울외곽순환선
2020,경인선
2021,경인선
2022,서울외곽순환선
2023,경인선
2024,경인선
2025,경인선
2026,제2경인선
2027,경인선
2028,서울외곽순환선
2029,서울외곽순환선
2030,경인선
2031,제2경인선
2032,제2경인선
2033,제2경인선
2034,제2경인선
2035,제2경인선
2036,경인선
2037,경인선
2038,제2경인선
2039,제2경인선
2040,제2경인선
2041,제2경인선
2042,제2경인선
2043,제2경인선
2044,제2경인선
2045,제2경인선
2046,제2경인선
2047,제2경인선
2048,제2경인선
2049,제2경인선
2050,서해안선
2051,서해안선
2052,서해안선
2053,서해안선
2054,서해안선
2055,서해안선
2056,대구포항선
2057,대구포항선
2058,대구포항선
2059,대구포항선
2060,대구포항선
2061,서해안선
2062,서해안선
2063,서해안선
2064,서해안선
2065,서해안선
2066,서해안선
2067,서해안선
2068,서해안선
2069,제2경인선
2070,제2경인선
2071,제2경인선
2072,서울외곽순환선
2073,제2경인선
2074,제2경인선
2075,제2경인선
2076,서해안선
2077,제2경인선
2078,서해안선
2079,제2경인선
2080,제2경인선
2081,서울외곽순환선
2082,서울외곽순환선
2083,서울외곽순환선
2084,제2경인선
2085,서울외곽순환선
2086,제2경인선
2087,서울외곽순환선
2088,서울외곽순환선
2089,서울외곽순환선
2090,제2경인선
2091,제2경인선
2092,서울외곽순환선
2093,서울외곽순환선
2094,서울외곽순환선
2095,서울외곽순환선
2096,제2경인선
2097,제2경인선
2098,제2경인선
2099,서해안선
2100,서울외곽순환선
2101,서울외곽순환선
2102,서해안선
2103,서울외곽순환선
2104,서울외곽순환선
2105,서울외곽순환선
2106,중앙선
2107,서울외곽순환선
2108,서울외곽순환선
2109,서울외곽순환선
2110,서울외곽순환선
2111,서울외곽순환선
2112,제2경인선
2113,제2경인선
2114,제2경인선
2115,제2경인선
2116,제2경인선
2117,경부선
2118,제2경인선
2119,제2경인선
2120,제2경인선
2121,제2경인선
2122,제2경인선
2123,제2경인선
2124,제2경인선
2125,제2경인선
2126,제2경인선
2127,제2경인선
2128,제2경인선
2129,제2경인선
2130,제2경인선
2131,제2경인선
2132,제2경인선
2133,제2경인선
2134,제2경인선
2135,제2경인선
2136,제2경인선
2137,제2경인선
2138,제2경인선
2139,제2경인선
2140,제2경인선
2141,제2경인선
2142,제2경인선
2143,제2경인선
2144,제2경인선
2145,제2경인선
2146,제2경인선
2147,제2경인선
2148,제2경인선
2149,남해선(순천부산)
2150,제2경인선
2151,제2경인선
2152,제2경인선
2153,제2경인선
2154,제2경인선
2155,제2경인선
2156,제2경인선
2157,서울외곽순환선
2158,남해선(순천부산)
2159,서울외곽순환선
2160,서울외곽순환선
2161,서울외곽순환선
2162,서울외곽순환선
2163,서울외곽순환선
2164,서울외곽순환선
2165,서울외곽순환선
2166,중부내륙선
2167,서울외곽순환선
2168,제2경인선
2169,제2경인선
2170,제2경인선
2171,제2경인선
2172,서해안선
2173,서울외곽순환선
2174,서울외곽순환선
2175,서울외곽순환선
2176,서울외곽순환선
2177,남해선(순천부산)
2178,서울외곽순환선
2179,서울외곽순환선
2180,서울외곽순환선
2181,서울외곽순환선
2182,서울외곽순환선
2183,서울외곽순환선
2184,서울외곽순환선
2185,서울외곽순환선
2186,논산천안선
2187,논산천안선
2188,논산천안선
2189,서울외곽순환선
2190,서울외곽순환선
2191,서울외곽순환선
2192,서울외곽순환선
2193,서울외곽순환선
2194,서울외곽순환선
2195,서울외곽순환선
2196,서울외곽순환선
2197,서울외곽순환선
2198,서울외곽순환선
2199,경부선
2200,서울외곽순환선
2201,서울외곽순환선
2202,서울외곽순환선
2203,서울외곽순환선
2204,서울외곽순환선
2205,서울외곽순환선
2206,서해안선
2207,서해안선
2208,서해안선
2209,서해안선
2210,서해안선
2211,서해안선
2212,서해안선
2213,서울외곽순환선
2214,서해안선
2215,중앙선
2216,서해안선
2217,서해안선
2218,서해안선
2219,익산장수선
2220,서해안선
2221,서해안선
2222,중앙선
2223,서해안선
2224,고창담양선
2225,서해안선
2226,서해안선
2227,서해안선
2228,서해안선
2229,평택제천선
2230,평택제천선
2231,평택제천선
2232,평택제천선
2233,평택제천선
2234,평택제천선
2235,평택제천선
2236,평택제천선
2237,평택제천선
2238,평택제천선
2239,평택제천선
2240,평택제천선
2241,평택제천선
2242,평택제천선
2243,평택제천선
2244,평택제천선
2245,평택제천선
2246,평택제천선
2247,평택제천선
2248,평택제천선
2249,평택제천선
2250,평택제천선
2251,평택제천선
2252,평택제천선
2253,평택제천선
2254,평택제천선
2255,평택제천선
2256,평택제천선
2257,평택제천선
2258,영동선
2259,영동선
2260,영동선
2261,영동선
2262,영동선
2263,영동선
2264,영동선
2265,영동선
2266,영동선
2267,영동선
2268,영동선
2269,영동선
2270,영동선
2271,영동선
2272,영동선
2273,영동선
2274,영동선
2275,영동선
2276,영동선
2277,영동선
2278,영동선
2279,영동선
2280,영동선
2281,영동선
2282,영동선
2283,영동선
2284,영동선
2285,영동선
2286,영동선
2287,영동선
2288,영동선
2289,영동선
2290,영동선
2291,영동선
2292,통영대전선
2293,평택제천선
2294,평택제천선
2295,평택제천선
2296,평택제천선
2297,평택제천선
2298,평택제천선
2299,평택제천선
2300,평택제천선
2301,평택제천선
2302,평택제천선
2303,평택제천선
2304,평택제천선
2305,평택제천선
2306,평택제천선
2307,평택제천선
2308,평택제천선
2309,통영대전선
2310,평택제천선
2311,평택제천선
2312,평택제천선
2313,평택제천선
2314,평택제천선
2315,평택제천선
2316,평택제천선
2317,평택제천선
2318,평택제천선
2319,평택제천선
2320,평택제천선
2321,평택제천선
2322,평택제천선
2323,평택제천선
2324,평택제천선
2325,평택제천선
2326,평택제천선
2327,평택제천선
2328,평택제천선
2329,평택제천선
2330,평택제천선
2331,평택제천선
2332,평택제천선
2333,평택제천선
2334,평택제천선
2335,평택제천선
2336,평택제천선
2337,평택제천선
2338,영동선
2339,영동선
2340,영동선
2341,영동선
2342,영동선
2343,영동선
2344,영동선
2345,영동선
2346,영동선
2347,영동선
2348,영동선
2349,영동선
2350,영동선
2351,영동선
2352,영동선
2353,영동선
2354,영동선
2355,영동선
2356,영동선
2357,대구포항선
2358,영동선
2359,통영대전선
2360,대구포항선
2361,통영대전선
2362,통영대전선
2363,통영대전선
2364,통영대전선
2365,통영대전선
2366,통영대전선
2367,통영대전선
2368,경부선
2369,경부선
2370,경부선
2371,대구포항선
2372,통영대전선
2373,평택제천선
2374,평택제천선
2375,평택제천선
2376,평택제천선
2377,평택제천선
2378,평택제천선
2379,평택제천선
2380,부산포항선
2381,평택제천선
2382,평택제천선
2383,경부선
2384,부산포항선
2385,남해선(순천부산)
2386,경부선
2387,부산포항선
2388,중부내륙선
2389,부산포항선
2390,부산포항선
2391,울산선
2392,울산선
2393,울산선
2394,평택제천선
2395,평택제천선
2396,울산선
2397,울산선
2398,울산선
2399,제2중부선
2400,울산선
2401,서해안선
2402,제2중부선
2403,서해안선
2404,부산포항선
2405,경부선
2406,서울외곽순환선(판교퇴계원)
2407,부산포항선
2408,영동선
2409,남해선(순천부산)
2410,영동선
2411,영동선
2412,영동선
2413,영동선
2414,영동선
2415,영동선
2416,영동선
2417,영동선
2418,영동선
2419,영동선
2420,영동선
2421,영동선
2422,영동선
2423,영동선
2424,영동선
2425,영동선
2426,영동선
2427,영동선
2428,영동선
2429,서해안선
2430,서해안선
2431,서해안선
2432,서해안선
2433,서해안선
2434,서해안선
2435,서해안선
2436,서해안선
2437,서해안선
2438,서해안선
2439,서울외곽순환선
2440,서울외곽순환선
2441,서해안선
2442,서해안선
2443,서울외곽순환선(판교퇴계원)
2444,서울외곽순환선(판교퇴계원)
2445,서해안선
2446,서해안선
2447,서울외곽순환선(판교퇴계원)
2448,평택제천선
2449,평택제천선
2450,평택제천선
2451,남해선(순천부산)
2452,평택제천선
2453,경부선
2454,평택제천선
2455,평택제천선
2456,평택제천선
2457,평택제천선
2458,평택제천선
2459,평택제천선
2460,평택제천선
2461,평택제천선
2462,평택제천선
2463,평택제천선
2464,평택제천선
2465,평택제천선
2466,평택제천선
2467,평택제천선
2468,평택제천선
2469,평택제천선
2470,평택제천선
2471,평택제천선
2472,울산선
2473,평택제천선
2474,울산선
2475,울산선
2476,울산선
2477,평택제천선
2478,평택제천선
2479,평택제천선
2480,평택제천선
2481,평택제천선
2482,평택제천선
2483,부산포항선
2484,영동선
2485,영동선
2486,울산선
2487,울산선
2488,울산선
2489,울산선
2490,울산선
2491,울산선
2492,부산포항선
2493,서해안선
2494,부산포항선
2495,울산선
2496,울산선
2497,울산선
2498,울산선
2499,영동선
2500,서해안선
2501,영동선
2502,영동선
2503,영동선
2504,영동선
2505,경부선
2506,경부선
2507,경부선
2508,중앙선
2509,청주상주선
2510,중앙선
2511,중부내륙선
2512,경부선
2513,경부선
2514,서해안선
2515,서해안선
2516,서해안선
2517,서해안선
2518,서해안선
2519,서해안선
2520,서해안선
2521,서해안선
2522,서해안선
2523,서해안선
2524,서해안선
2525,서해안선
2526,서해안선
2527,서해안선
2528,서해안선
2529,서해안선
2530,서해안선
2531,서해안선
2532,서해안선
2533,서해안선
2534,서해안선
2535,서해안선
2536,서해안선
2537,울산선
2538,울산선
2539,울산선
2540,울산선
2541,울산선
2542,울산선
2543,울산선
2544,울산선
2545,울산선
2546,울산선
2547,울산선
2548,울산선
2549,부산포항선
2550,부산포항선
2551,부산포항선
2552,부산포항선
2553,부산포항선
2554,부산포항선
2555,부산포항선
2556,부산포항선
2557,부산포항선
2558,부산포항선
2559,부산포항선
2560,부산포항선
2561,부산포항선
2562,부산포항선
2563,부산포항선
2564,부산포항선
2565,부산포항선
2566,부산포항선
2567,부산포항선
2568,부산포항선
2569,부산포항선
2570,부산포항선
2571,부산포항선
2572,부산포항선
